iteration,node,k_without_i,candidate_k,vram_without_i_fraction,candidate_vram_fraction,center_compute_cost,queue_cost,memory_barrier_increment,center_cost_increment,llm_center_cost_raw,verified_center_cost_increment,llm_numeric_within_tolerance,state_hash,state_reused_in_experiment,persistent_cache_hit,compute_impact,vram_impact,semantic_warning,model,latency_ms,resolved_model,prompt_tokens,completion_tokens,total_tokens,attempts,parse_ok
338,21,69,70,0.8899999999999999,0.90875,8.453698340917844,0.21401147064029644,0.3966786764587338,9.064388488016874,9.064388488016874,9.064388488016874,1,785db8b72d9424ab10e235f20dad31dde41a2215040dfa2e62a7e64bc6af651d,0,1,0.014492753623188406,0.02106741573033708,High VRAM load may cause OOM; consider reducing batch size or steps.,deepseek-chat,1641.4852080051787,deepseek-v4-flash,345,75,420,1,True
339,83,68,69,0.8775,0.8899999999999999,1.0,0.21399781778527954,0.22243388750630189,1.4364317052915814,1.4364317052915814,1.4364317052915814,1,83797843993562e703d8f01340395e805b725d29af4c23e07d800040d95a4e97,0,1,0.0,0.0,none,deepseek-chat,1334.062957961578,deepseek-v4-flash,344,52,396,1,True
340,13,68,69,0.8775,0.8899999999999999,0.9333333333333333,0.21399781778527954,0.22243388750630189,1.3697650386249147,1.3697650386249147,1.3697650386249147,1,86256f6cb5cf3fc31a358b447fc8eb998d16900b22218e3fe7db869dd22e38a9,0,1,0.9333333333333333,0.22243388750630189,High congestion and VRAM load; consider offloading to edge.,deepseek-chat,1644.8743339860812,deepseek-v4-flash,350,73,423,1,True
341,78,68,69,0.8775,0.8899999999999999,0.7999999999999999,0.21399781778527954,0.22243388750630189,1.2364317052915814,1.2364317052915814,1.2364317052915814,1,141020a5e66767545235aca2bffc91275981d237daff88c4aa3fb10269ef3e56,0,1,0.8,0.22243388750630189,High congestion and VRAM load; consider offloading.,deepseek-chat,1270.973042002879,deepseek-v4-flash,345,66,411,1,True
342,9,68,69,0.8775,0.8899999999999999,0.7777777777777778,0.21399781778527954,0.22243388750630189,1.2142094830693593,1.2142094830693593,1.2142094830693593,1,13824004a2822d44416bc104dd9717473e83a014f9336fb35cb780d8c4497095,0,1,0.7777777777777778,0.22243388750630189,High congestion and VRAM load; offloading may increase latency.,deepseek-chat,1268.6595839913934,deepseek-v4-flash,354,73,427,1,True
343,4,68,69,0.8775,0.8899999999999999,1.2666666666666666,0.21399781778527954,0.22243388750630189,1.703098371958248,1.703098371958248,1.703098371958248,1,deca7c3cf070b5fdf3b1669f71a33f8b5226b01757ea2a7f405bbe1c97d52b76,1,1,0.05,0.0125,High congestion; offloading may increase latency.,deepseek-chat,1461.5263330051675,deepseek-v4-flash,353,59,412,1,True
344,97,69,70,0.8899999999999999,0.9062499999999999,3.170365007584511,0.21401147064029644,0.33893906848994804,3.7233155467147556,3.7233155467147556,3.7233155467147556,1,7cf1110be62f8185469e0eae9b5b44e389dbeda3c8fe925f4a58c1e103653842,0,1,0.014492753623188406,0.018258426966292134,High VRAM load may cause OOM; consider reducing batch size or steps.,deepseek-chat,1557.6265410054475,deepseek-v4-flash,345,76,421,1,True
345,23,69,70,0.8899999999999999,0.9024999999999999,0.9444444444444444,0.21401147064029644,0.25525581505078443,1.4137117301355253,1.4137117301355253,1.4137117301355253,1,b0c43cb5cdefb2fb4f691591b3eadf7ce76ec007ff47a21d26720c01f5dd04bc,0,1,0.9444444444444444,0.25525581505078443,High VRAM load may cause OOM; consider reducing steps or batch size.,deepseek-chat,1697.2222499898635,deepseek-v4-flash,349,76,425,1,True
346,51,69,70,0.89,0.9025,1.4444444444444444,0.21401147064029644,0.2552558150507849,1.9137117301355258,1.9137117301355258,1.9137117301355258,1,35a2904e95c100e64842d5b2d1bae2a676765f0a9f758f2a347e62f9af5b7c21,0,1,0.014492753623188406,0.014044943820224719,High VRAM load may cause OOM; consider reducing steps or batch size.,deepseek-chat,1744.168333010748,deepseek-v4-flash,349,76,425,1,True
347,50,69,70,0.8899999999999999,0.9024999999999999,1.2777777777777777,0.21401147064029644,0.25525581505078443,1.7470450634688586,1.7470450634688586,1.7470450634688586,1,241771180732ed8a105994341ae9371ea3d7d4c355283d7fea5741cf9f8b0c45,0,1,0.014492753623188406,0.014044943820224719,High VRAM load may cause OOM or slowdown,deepseek-chat,1496.8867920106277,deepseek-v4-flash,351,71,422,1,True
348,45,69,70,0.8875,0.9025,2.416666666666667,0.21401147064029644,0.3022248667687619,2.932903004075725,2.932903004075725,2.932903004075725,1,031f5f35ee72ff4a67cd865f965670a98b2b7c5e4ff85213cb714bae61854c7d,0,1,0.0,0.0,High congestion may cause delay,deepseek-chat,1065.414917015005,deepseek-v4-flash,354,55,409,1,True
349,97,70,71,0.9025,0.91875,3.170365007584511,0.21402512523750256,0.38895228218094435,3.7733424150029578,3.773342415002958,3.7733424150029578,1,274755fe8f175ef5a485f89665a8360d89f5aa416f4f18d8fb980902f4735d82,0,1,0.014285714285714285,0.018,High congestion and VRAM load; offloading may increase latency.,deepseek-chat,1322.6796250091866,deepseek-v4-flash,346,67,413,1,True
350,52,70,71,0.9025,0.9175,2.416666666666667,0.21402512523750256,0.35650023939135056,2.9871920312955202,2.98719203129552,2.9871920312955202,1,957e574d7c99c03bd71a2831d0aa33feaad77ae7230b68804248f7877a7429a7,0,1,0.05,0.015,High congestion and VRAM load; offloading may increase latency.,deepseek-chat,1360.165458987467,deepseek-v4-flash,351,62,413,1,True
351,18,69,70,0.8899999999999999,0.9024999999999999,0.9444444444444444,0.21401147064029644,0.25525581505078443,1.4137117301355253,1.4137117301355253,1.4137117301355253,1,175a8db85fb58deafb1463a5acbbeead7971abc59adf7385926fb4418560ebb8,0,1,0.9444444444444444,0.25525581505078443,High VRAM load (0.9025) may cause OOM; consider reducing steps or batch size.,deepseek-chat,1358.1251249997877,deepseek-v4-flash,349,82,431,1,True
352,20,69,70,0.8875,0.9025,2.3333333333333335,0.21401147064029644,0.3022248667687619,2.8495696707423916,2.849569670742392,2.8495696707423916,1,c6a109c9a01aff21253d8f7fb838046a502d842393e4caf25a1167e9c529828e,0,1,0.0,0.0,High congestion may cause delay.,deepseek-chat,2047.1123330062255,deepseek-v4-flash,350,55,405,1,True
353,91,69,70,0.8899999999999999,0.9024999999999999,0.7222222222222222,0.21401147064029644,0.25525581505078443,1.1914895079133032,1.191489507913303,1.1914895079133032,1,56b1c3c4e097c9eb11c2b5a313f0521142de7d4d2d8ea3bee0b6cfb746ee213f,0,1,0.7222222222222222,0.25525581505078443,High VRAM load may cause OOM; consider reducing steps or batch size.,deepseek-chat,1267.6090419990942,deepseek-v4-flash,354,75,429,1,True
354,97,70,71,0.9025,0.91875,3.170365007584511,0.21402512523750256,0.38895228218094435,3.7733424150029578,3.773342415002958,3.7733424150029578,1,274755fe8f175ef5a485f89665a8360d89f5aa416f4f18d8fb980902f4735d82,1,1,0.014285714285714285,0.018,High congestion and VRAM load; offloading may increase latency.,deepseek-chat,1322.6796250091866,deepseek-v4-flash,346,67,413,1,True
355,89,70,71,0.9025,0.9249999999999999,2.083333333333333,0.21402512523750256,0.5580846466494991,2.855443105220335,2.855443105220335,2.855443105220335,1,4d08c16e4d5d2a03ff94ab769ffb258c411ea5b5765ba362d25983b7be6acc73,0,1,0.0,0.0,High congestion and VRAM load; offloading may increase latency.,deepseek-chat,1711.3768749986775,deepseek-v4-flash,345,62,407,1,True
356,78,69,70,0.8899999999999999,0.9024999999999999,0.7999999999999999,0.21401147064029644,0.25525581505078443,1.2692672856910807,1.2692672856910807,1.2692672856910807,1,627dd5518c42cc7f5b54c50588f0b29a757de475751e1b6d9411746168771442,0,1,0.8,0.25525581505078443,High VRAM load may cause OOM; consider reducing batch size or resolution.,deepseek-chat,1409.2202080064453,deepseek-v4-flash,345,71,416,1,True
357,86,69,70,0.8899999999999999,0.9024999999999999,0.9444444444444444,0.21401147064029644,0.25525581505078443,1.4137117301355253,1.4137117301355253,1.4137117301355253,1,6e80cbc9846043c3536ff2c16d90e3c76f9509f6dfb7abbedf7dc27c386cb7e5,0,1,0.9444444444444444,0.25525581505078443,High congestion and VRAM load; offloading may increase latency.,deepseek-chat,2951.1161250411533,deepseek-v4-flash,349,73,422,1,True
358,39,69,70,0.8899999999999999,0.9024999999999999,1.7222222222222223,0.21401147064029644,0.25525581505078443,2.191489507913303,2.191489507913303,2.191489507913303,1,192731fe29c9945f412cd7ba93238644719091b06ea538de04ab24fa85929617,0,1,0.014492753623188406,0.01404494382022472,High VRAM load may cause OOM; consider reducing steps or batch size.,deepseek-chat,1838.1772919674404,deepseek-v4-flash,346,75,421,1,True
359,87,69,70,0.8899999999999999,0.9024999999999999,0.6666666666666666,0.21401147064029644,0.25525581505078443,1.1359339523577474,1.1359339523577474,1.1359339523577474,1,ac73823bd6df36c9b77ed07c34c0770104ce409513ecde2548b3f0a1d5e97f88,0,1,0.6666666666666666,0.25525581505078443,High VRAM load (0.9025) may cause OOM; consider reducing steps or batch size.,deepseek-chat,1999.2996670189314,deepseek-v4-flash,349,82,431,1,True
360,56,70,71,0.9025,0.92125,2.6536983409178445,0.21402512523750256,0.4552118384833428,3.3229353046386896,3.32293530463869,3.3229353046386896,1,ae83f7020ed47392582963fa9cb4c00baa16334a003178e835b9dbf68473cd33,0,1,0.1,0.01875,High congestion and VRAM load; offloading may increase latency.,deepseek-chat,1718.2564589893445,deepseek-v4-flash,349,63,412,1,True
361,1,69,70,0.89,0.9025,0.7777777777777778,0.21401147064029644,0.2552558150507849,1.247045063468859,1.247045063468859,1.247045063468859,1,59647912595305e6b9b021a7663da2bebe46362927c7b1e7ac5e0d09b296a706,0,1,0.7777777777777778,0.2552558150507849,High congestion and VRAM load; offloading may increase latency.,deepseek-chat,1648.6179999774322,deepseek-v4-flash,354,72,426,1,True
362,88,70,71,0.9025,0.92125,7.053698340917845,0.21402512523750256,0.4552118384833428,7.72293530463869,7.72293530463869,7.72293530463869,1,6955342edd8706535485909a362a0a983e8e13c9a43141b090563fa546333197,0,1,0.014285714285714285,0.020761245674740483,High congestion and VRAM load; offloading may increase latency.,deepseek-chat,1344.3639579927549,deepseek-v4-flash,347,72,419,1,True
363,77,69,70,0.89,0.9025,1.0,0.21401147064029644,0.2552558150507849,1.4692672856910813,1.4692672856910813,1.4692672856910813,1,23fbeadef72248158106dd4ff084c8a788281f676160b6250fb1f452ce107ede,0,1,0.0,0.0,High congestion and VRAM load; offloading may increase latency.,deepseek-chat,1314.1120829968713,deepseek-v4-flash,344,63,407,1,True
364,53,69,70,0.8899999999999999,0.9024999999999999,0.8888888888888888,0.21401147064029644,0.25525581505078443,1.3581561745799697,1.3581561745799697,1.3581561745799697,1,7792ee64fa7fa61f5fd354fa6f80328d777ada102dbbcfccc60ce1aaa9441e11,0,1,0.8888888888888888,0.25525581505078443,High congestion and VRAM load; offloading may increase latency.,deepseek-chat,1210.8542079804465,deepseek-v4-flash,346,73,419,1,True
365,92,69,70,0.8899999999999999,0.9024999999999999,0.5555555555555556,0.21401147064029644,0.25525581505078443,1.0248228412466365,1.0248228412466365,1.0248228412466365,1,1af4b1df2ff5b689ee193e8a5b54f18f53b67462d610b70d259ca1e686af9af4,0,1,0.5555555555555556,0.25525581505078443,High congestion and VRAM load; offloading may increase latency.,deepseek-chat,1613.991791033186,deepseek-v4-flash,349,73,422,1,True
366,9,69,70,0.8899999999999999,0.9024999999999999,0.7777777777777778,0.21401147064029644,0.25525581505078443,1.2470450634688586,1.2470450634688588,1.2470450634688586,1,d99a62a16832bc8c938a0f127c6042aa067394595015f7b94e918af3522c1834,0,1,0.7777777777777778,0.25525581505078443,High VRAM load may cause OOM; consider reducing steps or batch size.,deepseek-chat,1694.0470830304548,deepseek-v4-flash,354,76,430,1,True
367,3,69,70,0.89,0.9025,1.6666666666666667,0.21401147064029644,0.2552558150507849,2.135933952357748,2.135933952357748,2.135933952357748,1,189f0101dcf7e4e558afec447c4aeb884902a220cdc4d46e3ec61a334fef4bdf,0,1,0.0,0.0,High congestion and VRAM load; offloading may increase latency.,deepseek-chat,1590.4480830067769,deepseek-v4-flash,346,62,408,1,True
368,4,69,70,0.8899999999999999,0.9024999999999999,1.2666666666666666,0.21401147064029644,0.25525581505078443,1.7359339523577475,1.7359339523577475,1.7359339523577475,1,96b135825c876477539a2035cc07b656f3ae89e59813681127697783e699b595,0,1,0.014492753623188406,0.014044943820224719,High VRAM load may cause OOM; consider reducing batch size or resolution.,deepseek-chat,1756.4056249684654,deepseek-v4-flash,353,76,429,1,True
369,83,69,70,0.89,0.9025,1.0,0.21401147064029644,0.2552558150507849,1.4692672856910813,1.4692672856910813,1.4692672856910813,1,e0f667a8e48fd687ee07a6138738461429df190ed2c6d68c56049e7f68220703,0,1,0.0,0.0,High congestion and VRAM load; offloading may increase latency.,deepseek-chat,1316.8006250052713,deepseek-v4-flash,344,63,407,1,True
370,41,70,71,0.9025,0.92125,4.1,0.21402512523750256,0.4552118384833428,4.769236963720845,4.769236963720845,4.769236963720845,1,384054594cfc8fee25b49576c11ce43a59e784531b290c356c38f091b4dcef56,0,1,0.0,0.0,High congestion and VRAM load; offloading may increase latency.,deepseek-chat,1355.4465409833938,deepseek-v4-flash,342,62,404,1,True
371,47,69,70,0.89,0.9025,0.6111111111111112,0.21401147064029644,0.2552558150507849,1.0803783968021925,1.0803783968021925,1.0803783968021925,1,626cd1f845117778cc5070ff014052a7850e21f3dff8dc030756f42a7db6be1f,0,1,0.6111111111111112,0.2552558150507849,High congestion and VRAM load; offloading may increase latency.,deepseek-chat,1513.7447500019334,deepseek-v4-flash,346,73,419,1,True
372,61,70,71,0.9025,0.91875,2.1666666666666665,0.21402512523750256,0.38895228218094435,2.7696440740851136,2.7696440740851136,2.7696440740851136,1,2ffd3bc403561da9b24682123d90520dc79b62c26875201eddf42715570bd28e,0,1,0.0,0.0,,deepseek-chat,1007.128500030376,deepseek-v4-flash,346,50,396,1,True
373,18,69,70,0.8899999999999999,0.9024999999999999,0.9444444444444444,0.21401147064029644,0.25525581505078443,1.4137117301355253,1.4137117301355253,1.4137117301355253,1,175a8db85fb58deafb1463a5acbbeead7971abc59adf7385926fb4418560ebb8,1,1,0.9444444444444444,0.25525581505078443,High VRAM load (0.9025) may cause OOM; consider reducing steps or batch size.,deepseek-chat,1358.1251249997877,deepseek-v4-flash,349,82,431,1,True
374,34,70,71,0.9025,0.92125,2.9536983409178448,0.21402512523750256,0.4552118384833428,3.6229353046386903,3.62293530463869,3.6229353046386903,1,dc297a4763da95696643dc03e263febd40507936c7dcdc0120a68b36f8a32a72,0,1,0.1,0.01875,High congestion and VRAM load; offloading may increase latency.,deepseek-chat,1230.7902909815311,deepseek-v4-flash,349,63,412,1,True
375,85,70,71,0.9025,0.92125,3.9536983409178443,0.21402512523750256,0.4552118384833428,4.622935304638689,4.62293530463869,4.622935304638689,1,725967c4cab1a9fa3f7848db4da0f3f15d3496666b02289a25d2074c47659604,0,1,0.0,0.0,High congestion and VRAM load; offloading may increase latency.,deepseek-chat,1438.5134580079466,deepseek-v4-flash,346,62,408,1,True
376,26,70,71,0.9025,0.9175,1.5,0.21402512523750256,0.35650023939135056,2.0705253646288533,2.070525364628853,2.0705253646288533,1,db63d51c288c8dcdff2a8116495e8532b19dbeb44de768b31be4289393a84822,0,1,0.0,0.0,High congestion may cause delay; consider offloading to less congested node.,deepseek-chat,1377.0816250471398,deepseek-v4-flash,342,64,406,1,True
377,62,69,70,0.8899999999999999,0.9024999999999999,1.7777777777777777,0.21401147064029644,0.25525581505078443,2.2470450634688586,2.2470450634688586,2.2470450634688586,1,826d59f59672a110226e09b9aa0f879a9017d4e5ff35ef06a0fd8ee74332e50f,0,1,0.014492753623188406,0.014044943820224719,High VRAM load may cause OOM; consider reducing steps or batch size.,deepseek-chat,1937.1490419725887,deepseek-v4-flash,354,76,430,1,True
378,46,69,70,0.8899999999999999,0.9024999999999999,1.0555555555555556,0.21401147064029644,0.25525581505078443,1.5248228412466365,1.5248228412466365,1.5248228412466365,1,9e941498802e5bdbd4f397d8ad01d8e6427ede330128f4dbca8fd53b2b72b0b0,0,1,0.014492753623188406,0.014044943820224719,High VRAM load may cause OOM; consider reducing steps or batch size.,deepseek-chat,1531.4987499732524,deepseek-v4-flash,354,76,430,1,True
379,25,69,70,0.88625,0.9025,6.503698340917845,0.21401147064029644,0.3252289700437976,7.042938781601939,7.042938781601939,7.042938781601939,1,2c603ee627b4fec43fcce619ffc9e56f432781e9c6e4d0dcb712559c4f985e9b,0,1,0.014492753623188406,0.01830985915492958,High congestion and VRAM load; consider offloading to edge.,deepseek-chat,1430.5525830131955,deepseek-v4-flash,350,72,422,1,True
380,72,69,70,0.8899999999999999,0.9024999999999999,0.5555555555555556,0.21401147064029644,0.25525581505078443,1.0248228412466365,1.0248228412466365,1.0248228412466365,1,19b6222ee63cdea4c9760a4ea39796d1cab51248d2b18d48b6e41a3f131522c8,0,1,0.5555555555555556,0.25525581505078443,High congestion and VRAM load; offloading may increase latency.,deepseek-chat,1262.298041023314,deepseek-v4-flash,346,73,419,1,True
381,70,69,70,0.8899999999999999,0.9024999999999999,0.9444444444444444,0.21401147064029644,0.25525581505078443,1.4137117301355253,1.4137117301355253,1.4137117301355253,1,02825e20e08fac09c7a521ab864b3d2268b8a7999eced2ac0ec3bd920de7575e,0,1,0.9444444444444444,0.25525581505078443,High VRAM load may cause OOM; consider reducing batch size or steps.,deepseek-chat,1287.5019169878215,deepseek-v4-flash,349,76,425,1,True
382,63,70,71,0.9025,0.91875,1.3333333333333333,0.21402512523750256,0.38895228218094435,1.9363107407517801,1.9363107407517801,1.9363107407517801,1,e9eeeac293c9a645d66925eeeb4e08f23d60ace55b54c95869d1487adb656dfa,0,1,0.0,0.0,,deepseek-chat,994.3341659964062,deepseek-v4-flash,346,50,396,1,True
383,95,69,70,0.89,0.9025,0.8888888888888888,0.21401147064029644,0.2552558150507849,1.3581561745799702,1.3581561745799702,1.3581561745799702,1,2e571e74c28df6f9d54865c53dcce9009183cfb31171932f9bf1c4c080ec6966,0,1,0.8888888888888888,0.2552558150507849,High congestion and VRAM load; offloading may increase latency.,deepseek-chat,1318.7005830113776,deepseek-v4-flash,349,73,422,1,True
384,14,69,70,0.8899999999999999,0.9024999999999999,0.9444444444444444,0.21401147064029644,0.25525581505078443,1.4137117301355253,1.4137117301355253,1.4137117301355253,1,76dc2704c668ae171b9c8011abceac856f879a9591162e2d2c899473746320df,0,1,0.9444444444444444,0.25525581505078443,High congestion and VRAM load; offloading may increase latency.,deepseek-chat,1564.96554199839,deepseek-v4-flash,346,73,419,1,True
385,10,70,71,0.9025,0.9149999999999999,1.4444444444444444,0.21402512523750256,0.29292088470734723,1.9513904543892941,1.9513904543892941,1.9513904543892941,1,af3ee5c04bbe4f029ce3e274674384e225d78583386855b6cef86118ecfc4c51,0,1,0.014285714285714285,0.0125,High congestion and VRAM load; offloading may increase latency.,deepseek-chat,1849.3237920338288,deepseek-v4-flash,346,69,415,1,True
